quarter,money_drechsel,money_aruobadrechsel,money_bauerswanson,money_boehmkroner,money_bundickhs_level,money_bundickhs_slope,money_burogerswu,money_gertlerkaradi,money_jarocinski_FFR,money_jarocinski_FG,money_jarocinski_Info,money_jarocinski_LSAP,money_jarocinskikaradi_cbi,money_jarocinskikaradi_mp,money_mirandaagrippinoricco,money_romerromer,money_swanson_FFR,money_swanson_FG,money_swanson_LSAP,govs_benzeevpappa,govs_fieldhousemertens24_def,govs_fieldhousemertens24_nondef,govs_fisherpeters,govs_ramey_news,govs_fieldhousemertens21,govs_romer16_ssperm,govs_romer16_sstemp,oil_killian,oil_baumeisterhamilton19_dcons,oil_baumeisterhamilton19_dinv,oil_baumeisterhamilton19_supply,oil_kanzig21,other_chahrourjurado22,other_adamsbarrett24,other_kimmatthesphan24,other_pifferpodstawski18,tax_leeperetal,tax_liebetal,tax_mertensrav_news,tax_mertensrav_surp,tax_phillot_02y,tax_phillot_05y,tax_phillot_10y,tax_phillot_30y,tech_barskysims,tech_benzeevkhan_ist,tech_benzeevkhan_ist_news,tech_benzeevkhan_tfp,tech_fernald,tech_mahhb
2001q4,.379392058742268,-.0344691451170847,-.0518269340718651,-2.202415579286446,-.0904030874371529,.0016871364787221,-.0953476990107447,-.2003226,-2.7064099162817,-2.948760032653809,-1.093859985470772,1.37399004586041,-.1209944691509008,-.1872263699769974,.0062615,-.558578,-2.038,-3.1539,-2.1872,-1.0379116949063,0,.0006470216342086,1.305858,0,0,0,0,-.1295000016689301,-5.637235257815671,-1.010814691352824,1.814316768823457,-.9069987235623805,2.114650726318359,3.832685470581055,1.110664923468736,-.0009074410163339,.22416383,-2.9042,0,0,-4.270412005484104,-2.564245326444507,-2.835410211235285,-1.325399618595839,1.23594852071504,-.560974122113359,.0341062355809159,.184239360094311,3.719057557598926,-3.557839
2002q1,-.769421265751823,.0340404290854421,.0086377841048432,2.755382569804157,.0309392465278506,-.011929377913475,-.0128780086524785,-.0085482,-.245110034942627,-.1610100120306015,-1.4670200496912,-.7578099966049194,-.0445716194808483,.0002847397699952,-.0604262,-.5117176999999999,.2699,-1.2311,.2631,1.7522714075561,.0352293406846464,.006564451188767,1.47355,296.3,0,0,0,.3483999967575073,2.538308679692518,3.15506089984137,-2.475448490780396,.4919365482097707,1.011442303657532,-.260617196559906,-2.285555031875154,0,.214356154,-1.8834,0,0,1.984280407428741,.4900960326194763,1.629355728626251,1.289324849843979,.211956961407983,.0789967801822398,-.421790055491339,1.24149869268636,4.486187216477674,-9.1761686
2002q2,.629301380748661,.0165657574365574,.0280447439375279,.8656279125519797,.0473585398867726,.0239855600520968,-.124126635491848,-.0477957,.1460599973797798,-.195159986615181,-1.667460024356842,.7750199884176254,-.0601977109909058,.0329367817612365,.0254068,.2173085,.4784,-.6315,-.5841999999999999,-.389754374224196,0,0,1.665179,0,0,0,0,-1.488199949264526,-3.389770761244988,.3375873033212332,-.493697313387686,-.3547252668086259,.5564431548118591,-1.334398925304413,1.749718614037877,0,.196304545,-.36708,0,0,2.718704044818878,-.9114558529108763,-2.127913028001785,-.9641515463590622,-.6837650421992399,.7067775935507929,.335688087117054,-1.12160486471775,-.2247144343832097,3.043159
2002q3,-.713459118002879,.0656386597485406,-.0642948056373595,-.5377863856914662,-.0586279444396496,.0081676855916157,-.0025863219052553,-.0494999,.7665700018405914,-1.458349943161011,-4.395230054855347,.4815900027751923,-.1533836796879768,.0390891199931502,-.0668579,.1257158,1.424,-3.6409,-1.7104,-.0535675236883432,0,0,1.68829,93,0,0,0,.2768999934196472,12.27516942608927,-3.486506081514554,-.9604379512179559,.8809054998462418,.9819920063018799,-.4038300514221191,1.360927469795436,.0034066274388356,.078446321,-.21584,0,0,-7.146554030478001,-5.225429236888885,-4.020887792110443,-3.752248018980026,-.782100266586421,-.727840129175267,-1.17908492474513,-.0248850532250726,2.362095822926427,-11.1239648
2002q4,1.00073758462093,-.0992850531490533,-.0436647778326379,1.378554278592891,-.0317046390846372,.0490501354797743,.0383203837554902,-.0817365,-3.192549979314208,2.100199997425079,-2.243829995393753,-.2820800095796585,-.0920852795243263,.0074377004057169,-.0190886,-.2657668,-2.1508,.3764,1.6161,-.216541380799702,.0448880697192756,0,1.58033,0,0,0,0,-.3185000121593475,-.4738752561422359,1.732819130654062,-1.123857927286822,.6646504637965118,.924744725227356,2.042284362018108,.6607480566987172,0,.094344176,.54594,0,0,-.9352509155869484,.4599267244338989,-.6315285265445709,.4554241150617599,-1.04469981956937,-.132407878634318,.649109837717601,-.832951253677271,-.1382796691192169,-4.3265747
2003q1,.621996340104558,.0525492042509221,.0767170436578552,-.5181061545652393,.0237382925115526,.023336733225733,.0532511584460735,.0238709,.4719699993729591,.5178999826312065,-.1683399677276611,-.0607800036668777,.0087997298687696,.0413938304409385,.0241875,.0381741,.7147,.7095999999999999,.1546,-.0476475671926491,0,.0085088161358059,1.458964,123.8,0,0,0,-1.091799974441528,-4.443364658929806,3.591189932139666,3.537860012452229,.9398550332452367,2.2838134765625,2.193331032991409,-.8151917286892135,0,.136683285,-.55808,0,0,-1.302468188107014,-1.640669167041779,-2.800497263669968,-2.712712734937668,-.0048116452517248,1.8857531746233,-.8941575371342509,-.173140907742901,-.1621668576117836,-14.984239
2003q2,-.253134547886634,-.0602199828218494,.053167299954158,-1.014914856334852,-.022265488281846,-.0467217490077019,-.0407317318022251,-.0299678,2.262500047683716,-1.864120006561279,-.2847900390625,.2469200044870377,.021341510117054,.0303630642592907,.1354819,-.2204037,2.5968,-1.5852,-.2422,-.61392817254093,0,0,1.432018,0,0,0,0,-.5654000043869019,1.962003312496823,-.935655424485797,-.396014788089656,-.7975624827371726,.8982521295547485,.5430446080863476,-.7237106693622731,0,.078609519,-1.7357,2.26,0,-2.063789024949074,-1.106548948213458,-1.622410453855991,-2.956952448934317,2.05092922533029,-.65063519900291,1.26052370368316,.611786988962853,4.471025589400292,3.972646
2003q3,-.111412619447807,-.011645830750636,-.0003437111304228,-.988577398858822,.0088087087497115,-.0073504336178303,-.0580336581915617,.0840001,-.0240400023758411,-.915540024638176,-.8010000171780121,-.6189999878406525,-.0174668896943331,-.0202536499127746,-.0198276,-.2645723,.5547,-1.4567,.0468,-.280851233112142,0,0,1.412575,41,0,0,0,-.2883000075817108,-5.51666719567295,1.07061893255904,2.22369751603668,-.3721106907055067,-.1203052997589111,1.016143798828125,1.125348323673313,0,.167861253,-2.2513,0,-2.857632531,-.2804610878229141,4.09112112224102,5.832380380481482,5.653057247400284,-1.58873480129502,1.14118177508391,-.188532316504427,1.37673315439235,4.772879378531903,-.0243229999999999
2003q4,-.0615393370896652,-.1045854893337116,-.0864988015916127,-.1311347220392235,.0013181194663048,.0371178295463324,-.0407505575567484,-.0062904,-.0973499976098537,-1.047540009021759,-.4384599924087524,1.388480007648468,-.0341536113992333,-.0186864007264376,.0426089,-.4249054,.2463,-.7094999999999998,-1.2361,-.304376868871442,.0266878989796579,.0007208720590159,1.443317,78.2,0,0,0,.9733999967575073,8.218227448470424,-.070589160376951,2.201571201966069,-.1037692579191034,-1.933743000030518,.0967675596475601,.2822724809851926,0,.268531382,-.50595,0,0,5.421624034643173,1.968399852514267,1.921647366136312,1.265085279941559,.445029555768441,-.319644121108926,1.18738832443978,-.344435461712066,-2.218857800034333,3.30067
2004q1,-.112198931669638,-.0975382162624118,.0307155033373631,-1.335044122879356,.072359109763056,-.0046068029478192,.0505924094468355,.0037099,-.024660000577569,2.719460129737854,-.093209981918335,1.382090032100677,-.0243248110637069,.0913707222789526,-.0279259,-.0295504,-.0022,3.1593,-.9308000000000001,.7179496015039259,0,0,1.368529,0,0,0,0,.1370999962091446,.207302107674332,1.8071938134091,-.9698121178504899,.654547492010938,-.4036301374435425,2.015789002180099,.0730012428812432,-.0071205496564648,.232107863,-.85393,0,0,3.254241690039635,1.17004038579762,1.544644858688116,1.052635110914707,.741518903422372,-.203149465763277,-.619852411847774,.287476999641845,-.2468749847042144,2.435847300000001
2004q2,.186164006374756,-.0599704041063924,-.0153645276388443,.524606086387703,-.0376582648605108,-.0733776018023491,-.0559824462980032,-.0077527,-.2210200056433678,-.6439400017261505,1.514259994029999,1.058719962835312,.0271592393983155,-.0482097808271646,-.0146523,.0344052,-.046,.4542,-.892,-.125524654699552,0,0,1.455222,25,0,0,0,.0043000001460314,.31161575764368,.9989429284109869,2.276574692791803,-.0784220386807084,-.2689425945281982,-.7399159669876099,-1.105895087645253,0,.245150968,1.014,0,0,-2.145146407186985,-1.156603276729584,-1.578062355518341,-2.692252695560455,.855734399468943,-.601690200858827,-.537454195773986,.594558509332393,3.765067156130013,1.76421
2004q3,-.0500446610502939,.0620021451136467,.033237312866754,.5915135981228173,-.0003276159986854,.015168328769505,.0958056822419167,.0269899,.2160999979823828,.9126600101590157,-.4098300114274025,-.9564799964427948,.0013549798168242,.0338835502043366,.0127587,.4307697,.3193,.4804,.5986,.501318635665103,0,0,1.506691,0,0,0,0,-.5091000199317932,10.48580931202854,-2.019864907441193,-1.787600624519211,.2151511925406371,-2.297374248504639,2.190493494272232,-.1525437795334048,0,.126536459,.82291,0,0,2.222085140645504,1.756751792505383,1.974852081388235,1.675626434385777,-.27064545104435,.925290384975732,.540344717474079,.604584546643248,3.381560508844304,.6722290000000002
2004q4,-.0644597556714839,.1205249179465507,-.0890254175339591,.6184526201342935,.0131310541182756,.0059745588805526,.0170444357208908,-.0195599,.002329999988433,-.8747400194406509,-.3472099974751472,-.5678599923849106,-.0104536800645292,-.0321937995031476,.0264603,.4796059,.1676,-.9763999999999999,.2106,-.182265740723269,0,0,1.458585,0,0,0,0,0,-7.34373045670091,.4838812950193874,-.2990964182979329,-.316943061262159,1.004813551902771,2.400859743356705,.3849978810690374,0,.208464548,2.0482,0,0,3.697374388575554,4.414862528443336,4.796343415975571,4.141773596405983,.756806404403395,.373744672559095,1.17251175160597,.333678938517194,1.917621071134082,-3.635437
2005q1,.1457499434006,.0719893480648458,.0307341314305287,-1.127036160380612,.0187702812254429,-.0251749639865011,.095722209662199,.0011289,-.0856199993286282,1.183710001409054,.6836100220680237,1.777379959821701,.0075720502063632,.0457265814766288,-.0031838,.1777742,.2712,1.9001,-.5067,.419551560476631,0,0,1.498262,100,0,0,0,0,6.526052545295259,2.875645850462251,-1.507062243500639,1.066561808020387,-.3682772517204285,-.3948342204093933,-.0449762161561371,0,.250850707,2.0941,0,0,.0298405140638351,-.4004102908074856,-1.271176088601351,-.4254246987402439,-.228755887716022,-1.32238584731099,.13647295164899,.466120216754921,1.365288699186471,.1623649999999994
2005q2,-.257004813325346,.0656646597709829,.0512840342291144,.8478639301765921,.0117980185896158,-.0100960871204734,.0351458569057286,.0172741,.0080699995160103,1.091799914836884,.5955000221729279,-1.448049962520599,.0384733900427818,.0137213207781315,.0331717,.5396824,.1846,1.4531,1.0935,.20350366926326,0,0,1.504139,0,0,0,0,0,5.224469067235764,-.527180962222445,.6768267318175031,-.2166371679674847,-.7683054804801941,-.5040070712566376,.4250106282129779,0,.183238089,-.060884,0,0,-1.866590656340122,-2.020528882741928,-.5691361576318741,3.744442477822304,-1.18647991423289,.0175725497462202,.5366403798746751,-.049319780315559,.7720412500363679,4.114232
2005q3,.124326601641643,.0595966178457701,-.0368653277215554,.8217607351691614,.0025833314284682,.0148409159155563,.0555749454651959,.0155001,.4597800015471876,-.1823599934577942,-.1243899911642075,-.8592199981212616,.0062340500298887,-.001405430957675,.0160691,.3109171,.7564,-.4388,.1323,-.158789067749189,0,0,1.460863,0,0,0,0,0,.07494289235824,.589459536384157,-2.172794913391224,2.366142854034836,.1613937616348267,3.108180493116379,-.4182032829832585,.0102715466351831,.200185433,-1.8196,0,0,-1.087781004607677,-.6688988637179136,.4275679141283035,.1223278492689133,-.20263975102561,2.57780823509947,-1.62309171704466,.711573623442801,.1018143525403741,-7.6796
2005q4,-.24599861462131,.0388368934868221,-.0445210903355579,.8887501784643239,.0147556758020073,.0024043070152402,-.0190358548425138,.0159355,.0254999995231628,-.7680299803614616,1.138980031013489,-.5414499938488007,.034164410084486,-.0546952206641436,-.0086913,.2714917,.1634,-.3069,.0436,.388771333891127,-.0009935813781053,0,1.493213,0,0,0,0,0,-3.39833466963586,.418606394901084,-.067536430111684,-2.308629117380436,-1.521670937538147,.5331562757492065,-.2282783229343902,0,.203388229,-1.4115,0,0,.7862890511751175,1.247902290895581,2.151326678693295,3.359917633235455,.172660170440395,-.668211895340063,2.48355895240617,-.749065200405635,-1.656700726621965,1.714546
2006q1,-.0565384517553465,.039145551496228,.0560996235457875,-.9731353144175261,.0244669457897544,.0008613816462457,.0453011821955442,.0269356,.1299700029194355,1.864230036735535,-.3469399958848953,1.199400007724762,-.0129246900323778,.0882412791252136,.0733902,.2221528,.4739,2.0927,-.2174,.0078250712352908,0,0,1.53927,0,0,0,0,0,-3.116152422711969,.5589541576910739,-2.772041714943991,-.5856297677972135,.4760642647743225,1.386135339736938,.1215616172839085,0,0,-.61325,0,0,1.605331525206566,.1637347936630249,.6489841938018799,1.438177853822708,-.863838752433463,-.281215534372105,.30037337645282,-.150225919208115,2.381976781172735,-3.191996
2006q2,-.320996139255325,.1025511959125036,.0057077053008682,1.546304255133712,.0264957267791033,-.013178251683712,-.0043830145150423,.0594623,-.2148400065489113,.0508099794387817,.9695900082588196,.3904000073671341,.0246385503560305,-.016873437911272,.0612834,.6113945000000001,.0842,.7068000000000001,-.0584,-.0149368851489356,0,0,1.578802,227.7,0,0,0,0,.0041512779493321,-.179912745725041,-1.341506486265016,-.134225909378506,-.7372756004333496,-.7844172045588493,.8027108109432155,0,0,.35331,0,0,.8709545135498047,-1.795014351606369,-1.633330643177032,-1.530499190092087,-.141877718618005,.324566564293666,.520653563318826,-.113547623421913,-3.62237900374837,11.7710694
2006q3,-.0807365740210801,-.0359711707571846,.0010563517151359,1.073858667577155,.0097011171746999,.0243443856015801,-.0194738544523716,-.0583331,-.6377000063657761,.4927000030875206,-.9909800291061401,.5818000063300133,-.0419423384591937,.0193772707134485,-.0085667,.122147,-.447,.4333,.1997,.110661417320336,0,0,1.608535,0,0,0,0,0,-4.27393629051714,-1.041068004770227,-.185201750040206,-.8613835653281943,-.5640673637390137,.3193398714065552,-.6351902933016176,0,0,.41713,0,0,1.240819834172726,1.033970832824707,1.050479710102081,1.90192312002182,.143961405286344,-.14499727065634,.0415470945700674,-.728573043602514,-2.877892275030413,-4.752555999999999
2006q4,.117557028105494,-.0183832370605673,-.0523854925942747,.985015475084249,.0170324775390327,-.0112480102106929,-.0395990069955587,-.008226,-.1370400004088879,-.8851599842309952,-.4186900034546852,-.5999300107359886,-.0101523603661917,-.0323547601001337,.038498,-.0143728,.3968,-1.326,.1371,-.0807459681148122,0,0,1.569736,0,0,0,0,0,-1.53434197424534,-.5930236828112516,-1.93800143308436,-1.301826939321801,.264122873544693,1.0415860414505,2.097440451037154,0,0,.43081,0,0,-1.414852000772953,-.6575464736670256,-1.427313089370728,-1.271484777331352,1.05628315967436,-1.68358054514897,.533130398067213,.292732487816724,.9828443835385423,1.063151400000001
2007q1,-.46661203002621,.0027536232057475,-.0570307280154671,.694660350433427,.0374886109493673,-.0004274602979422,-.0611976534128189,-.0121002,-.0783800035715103,-2.523009896278381,1.267170011997223,-.7200400084257126,.031915339641273,-.122725822031498,-.0201332,.089376,.2561,-2.1705,-.7077,.33412736006653,-.0007862295391721,.0001966880288852,1.596913,0,0,0,0,0,-7.529543514575391,1.30483769285145,-1.989966127203441,-.4197238548907213,-.0463452115654945,-.0572762042284012,-.4013420374062509,0,0,.5925,0,0,-1.040580444037914,-1.780432922765613,-1.095624472945929,-.7565094903111458,1.00760299544295,1.52651105778368,.193968212689283,-.731380495414347,-.4754210312533011,-7.4123906
2007q2,-.243595887585667,-.0030419260006939,.0604707694049187,.7167384400572204,-.000254426850006,.0038862600922585,.0522180162370205,-.0046839,-.0112599995918572,1.389420032501221,-.1384600102901459,-.017450001090765,-.0001302007585764,.0485030096024275,.056712,-.0846322,.0182,1.631,.5431,-.173930430370601,0,0,1.577242,0,0,0,0,0,-.8389764374156421,1.54631519093332,-2.796441988358654,.1657760682193231,-1.319369316101074,1.11456686258316,-.6812269683319129,0,0,.33484,0,0,-3.306491412222385,-1.202497687190771,-1.953278247267008,-1.667739272117615,-.234526835584194,-.179825008741838,-.446397855871036,.280547007303864,-1.799420115622243,-.5207130000000002
2007q3,-.25724633565304,-.1177422662576475,-.128872070192266,1.831520431113184,-.0512288464233279,.0661119800060987,-.0403652153909206,-.0736668,-2.479809962213039,-2.428680032491684,-1.103239774703979,3.183520037680864,-.1241597570478916,-.1320720538496971,-.0655862,-.5706483999999999,-1.4972,-1.8804,-2.4398,.472480113089005,0,0,1.672224,0,19290,0,0,0,6.791035967194491,-2.287524807133981,-1.140914919744179,.4933786696329073,-.183239758014679,.2475261241197586,-.2526288811453028,.00319375443577,0,-.25058,0,0,-1.038327738642693,-2.015506638213992,-.0154207050800323,-.7188090234994888,.202182202345591,.352985842103576,-.359075212247363,.540672198048246,-1.521186079507908,-5.8756222
2007q4,.537635102214527,.0094961343282407,.2202659115696735,-.2379542842849585,-.028867082670331,.0520610716193914,-.0129810608923435,-.0460105,.1263800263404846,.126230001449585,-4.889639791101217,.9052000194787979,-.0848971377126873,.1751872375607491,.1447765,-.3812165,1.5618,-.0249999999999999,2.7627,.736100041642297,0,0,1.683983447864,739.3,0,0,0,0,3.21674378116848,-.294233416377105,-1.170344356991414,.4151910282466423,.9216232895851135,1.275635689496994,.4002034632578138,0,0,0,0,0,2.022138625383377,.5032295882701874,1.042475994676352,-.1396681815385818,0,1.27823552115252,-1.25248632459854,.199643673597666,2.495178883790219,22.503977
2008q1,.286259375815786,-.2067517901964217,-.0030028586636517,.5374399532308825,-.1277005821466446,.100736565887928,.1168956216424704,-.2114518,.8191800117492676,-.2224099934101105,3.743200182914734,.7564999759197235,.0935784103348851,-.0604098215699196,.013095,0,-2.6659,3.072,-1.767,0,0,0,1.731134080643,0,179806,0,0,0,1.929907704970819,3.801578570577204,-1.218318226497584,1.044778357968056,-.7196196913719177,-2.059269204735756,-.9217828394602821,0,0,0,0,0,-.964760959148407,.3155757356435061,-1.923175275325775,-.3636461496353149,0,-.0541964364045077,.0259706069301769,-1.01115848910883,-5.165229406497526,-7.667715999999999
2008q2,-.111952445108051,.0764368555233257,-.1008816215747058,-2.206081641829442,-.0564571246504784,.0314808564726263,-.0029470729641616,-.0308709,-1.146080017089844,-1.65354995027883,-.578330010175705,1.13985002040863,-.0543036703020334,-.0777570698410273,.0390312,0,-.9321,-.9173,-1.3964,0,0,0,1.667884535416,0,17750,0,0,0,13.09404062643608,-2.531321061669388,-.215011194744384,2.474515198320936,1.397152066230774,1.439537353813648,.1700057655609694,0,0,0,0,0,8.096667014062405,7.01407091319561,6.010909602046013,3.733834892511368,0,1.08592283814224,-2.84522545635493,.790213376353824,.8005708595696635,5.423409
2008q3,1.64441041719298,.1081604104884409,.2042481012735661,.1138467537198165,.0166823286563158,-.0474792886525393,.0951152718625963,.0420001,1.518989972770214,1.024209976196289,.118989996612072,.0738000273704529,.0050232401117682,.0640171729028225,.1191484,0,1.9845,.2744,-.8927,0,0,0,1.7510656518,0,187570,0,0,0,-9.071416340170096,.8435371022889859,.156810977595833,.4525072766628838,-.031536653637886,-6.525633454322815,-.4679170051535104,.0386537820726425,0,0,0,0,4.449397802352905,1.091642677783966,3.054565720260143,2.189469009637833,0,.0631124492682366,-.850967177036816,.312377447828936,2.204688798951337,.4020730000000015
2008q4,.0228396445571353,.0009096271798291,-.000219994568368,-.5480211163279869,-.1976163014769554,-.0063999742269516,-.1438408754765987,-.095479,-2.884369965642691,-2.038690030574799,.6544699668884277,-4.704050004482269,-.0827187579125166,-.3337160646915436,.0006897,0,-3.566,-2.4799,.2672,0,0,0,1.847918739456,-243.6,250000,0,0,0,-20.64480630464539,-1.693065745981801,7.4461913087912,-4.206625219489577,-.1297064870595932,-8.627000689506531,-.4674674241664629,0,0,0,0,0,6.074056468904018,5.816474348306656,6.446207463741302,4.356510877609253,0,-3.27931792552755,2.13904466657853,-1.00249648436611,-.6006804478925973,-7.457795999999998
2009q1,-.287252839165104,0,.0251204565874506,-2.271362999838558,-.0646705772960559,-.0174103174358606,-.2721287906169891,-.094037,-.0134700001217425,-.0815499946475029,-.5998400151729584,-10.60635966062546,.060551954433322,-.1313751679845154,.0703238,0,-.2546,-3.2219,4.7005,0,0,0,0,0,876680,0,0,0,16.35158767979896,-.1213346606520977,1.751077433871924,3.166093329635293,5.468561172485352,-.7455646693706512,.7938090864681081,0,0,0,0,0,-3.17737827450037,-1.118933586403728,-.8811605647206306,1.970264345407486,0,.785818366151791,-.857023521074821,-.0862054165992565,4.911520838252233,-10.475212
2009q2,.106165116474196,0,.1136045767323032,1.959808541723785,-.0293121230788529,.0298676006495953,.0087797418236732,-.000484,.0502899996936321,.4342599809169769,1.923690006136894,4.131470084190369,.0240867882966995,.0309113282710314,.0951221,0,.3752,2.7556,-2.3335,0,0,0,0,0,0,0,0,0,16.19545719419109,-1.509106595104882,.9308883792323701,1.151186604638671,5.879111289978027,2.018747508525848,-1.693343545989812,0,0,0,0,0,.0107567459344864,3.645659910514951,5.763908140361309,8.300922211259604,0,-.131244751172836,-1.54035994646304,1.03459045469715,10.39079038001714,-6.041386
2009q3,-.277264767054374,0,-.0713341316497569,-1.732931122749483,-.071817621588707,.0249547082930803,-.140015996992588,-.0090001,-.1112900022417307,-2.170030027627945,-.585860013961792,.4468499422073364,-.0349776493385434,-.0664661014452577,-.0066931,0,.3468,-2.2998,-1.3736,0,0,0,0,0,0,0,0,0,1.205093316073328,-.982920679578996,-.5333581672854332,.612386977363292,.7002005577087402,2.928965508937836,.6737372412390308,0,0,0,0,0,-.3312477469444275,.6506118346005678,-.2325567491352558,.0779193118214607,0,.539600479343341,-.914223469379813,.64315214001615,.0986986747350418,-8.474068000000001
2009q4,.183693659992736,0,.001730648586249,-3.378545303188022,-.0435145050287247,-.0231194598600268,-.0581025118008256,-.0235705,-.3162300065159798,-1.000169992446899,.4180300086736679,2.593299984931946,-.0095222401432693,-.0135850394144654,-.0332094,0,-.0184,.4429,-1.0503,0,0,0,0,0,0,0,0,0,.7597202634493275,-.1949433401851178,-1.49936873825835,-.1347442799473249,-.4798170924186707,-.5012643784284592,-.7374861311403156,0,0,0,0,0,-.3344898894429207,1.27266007848084,.8873854838311672,.1396267749369144,0,.13319396209787,-.15697193553927,.451101401084697,1.824009899374133,3.4360856
2010q1,-.0520141408903335,0,.0503763309077912,2.315159084728283,.0342167392373085,-.0218988684937358,.047167414391879,-.0075808,-.0679500014521182,.1635299921035767,.6712700128555298,-.2839799895882607,.0132378507405519,-.0212672902271152,0,0,-.0256,.3637999999999999,-.1428,0,0,0,0,0,0,0,0,0,-6.426459018499318,2.742930759649616,-.21692917575725,-1.169382161209703,-1.229602813720703,-1.870193138718605,.4176950840367799,0,0,0,0,0,4.622068375349045,1.62731597200036,1.976339269429445,.6469821371138096,0,1.13213619993264,.770908451267627,.50136236859223,-4.486624453090738,-2.345399
2010q2,.381074694159288,0,.0264029667568713,-.0604746726989343,.0188149139285088,-.0498323086649179,-.0033252218272537,-.0148387,.0953299994580448,-.7306399941444397,.9381699860095978,.2066400200128555,.0291613293811679,-.0320665296167135,0,0,.3179,-.0344,-.0144,0,0,0,0,0,0,0,0,0,-5.381043810448521,-.3418312238505554,-1.625233954119792,-.9506902943803498,-.6569117903709412,-1.903570314869285,-.0405028444846807,-.0116448326055313,0,0,0,0,-1.406168691813946,-2.033368367701769,-2.508235100656748,-1.286423794925213,0,-.517269334325827,-.353914333145251,.030837297150364,-2.269052078936101,2.8621933
2010q3,.11605800624954,0,-.0337700595798041,-.4692926002117477,-.0239126560045406,-.0267869947128929,-.0584493945352733,.0016668,.2237200066447258,-.8955999761819839,1.458550035953522,-2.86883008480072,.0641854293644428,-.0876189209520817,0,0,.2317,-1.1976,1.1222,0,0,0,0,0,0,0,0,0,.1101624653502398,-2.033272088492524,-1.150976503534758,-.1329142923078126,-1.360533118247986,1.327705755829811,.7070014520005954,0,0,0,0,0,-1.749258130788803,-2.341179084032774,-.8845419213175774,-.4180753566324711,0,-.293194681897778,-.581088807302682,-.438959988134998,2.397613961101107,-9.420610999999999
2010q4,-.263466552721588,0,-.0494609434697902,-1.421140721969897,.0200785472989082,.0189134813845158,-.2184339361265302,.0083332,.1175200019788463,-.4412700012326241,-.533369991928339,.9617199897766113,-.0204127400647849,.0139220498967916,0,0,.5718,-.3798,-.3403,0,0,0,0,-97.8,0,0,0,0,5.26366616387643,-.2376530298409621,-1.766742940456153,.7016006508457604,-.6165078282356262,1.410716325044632,-.5536891632057908,0,0,0,0,0,-1.045323677361012,2.208940640091896,1.414670690894127,-.2506672367453575,0,.729651946633934,-.462632293567298,-.741431402273801,-2.084801988357392,-.5431793000000003
2011q1,.272789988017449,0,-.0185217497032648,.5707975718203202,.0614669844508171,-.0290902378037572,-.000249981880188,-.0049998,.0096100000664592,-.3584299981594086,.6995999813079834,1.039270028471947,.0109378211200237,-.0121045403066091,0,0,.2551,.3319,-.6594,0,0,0,0,0,-120000,0,0,0,-1.56310684401371,2.635520012765548,-3.852115177337342,1.033752330108533,.2349642664194107,-1.351154267787933,-.0753471658414523,.0012413548501507,0,0,0,0,-.3385745212435722,2.746204648166895,1.483774326741695,1.809412319213152,0,.263386061590543,-.182009487771785,-1.09041993818617,-1.729242749079959,-6.434789
2011q2,.0567560600414286,0,-.0160647475229873,.4259604824113876,.0343970451503992,-.0214221919886768,-.0485915691679111,-.0015001,.0103700002655387,-.3218599855899811,.5311700087040663,.0784600079059601,.0133200800046325,-.0202378793619573,0,0,.2887,.0279,-.1941,0,-.0165841983992746,-.0046254654110739,0,0,0,0,0,0,.8300270545206301,-.7090824012579529,-.494031203630412,-.3290999591187697,.1585211306810379,-.3076478764414787,-.0014915065682226,0,0,0,0,0,-.6923193857073784,-3.348772764205933,-2.419518947601318,-1.867515981197357,0,-.927523661622407,.323513876513784,-.665286427305285,-1.437259187045186,-.2109311
2011q3,.702802527578761,0,.0514370011752498,-2.750877663651238,-.0788992010056973,-.0750637408345938,.1582652851939201,-.0018333,.1949199959635735,.3686100244522095,-3.712439954280853,-.8088600039482117,-.0747599778696895,.1023921594023705,0,0,.7368,-.9503999999999999,2.0569,0,0,0,0,-389,262000,0,0,0,5.14641112027658,-4.60929878177445,-.9761582995087799,-.7314261645754393,-.9501525163650513,.8216845989227295,-.2101576217710319,0,0,0,0,0,-.3069936484098434,.4175613969564438,-1.838737368583679,-2.358790516853333,0,.303153611876398,.0399969789355603,-.35917248737261,-.8654538475226226,10.060184
2011q4,-.079189357599996,0,.0525877069137296,-1.845876656376924,.0212713738437742,-.0039893875364214,.0149314068257809,.0233333,-.0334700003731996,1.148159980773926,-1.565819974988699,.1771300062537193,-.0472520503681153,.0661130286753178,0,0,.2664,.5620000000000001,.2477,0,-.0186125844266945,-.0013240402831965,0,-48.6,0,0,0,0,3.163786605473759,-.160659911056508,.0766615368026841,.2881512068067686,2.243305921554565,-.6497681885957718,.5245028484721768,-.0100896860986547,0,0,0,0,-.3376629650592804,-2.386647142469883,-.8302431255578995,-1.107367470860481,0,-.17651546464783,1.43177051863945,.509267280019025,2.269863838508576,-11.065673
